IXP_Country_ISO_Alpha2,IXPDB_ID,PCH_ID,PeeringDB_ID,IXP_name_IXPDB,IXP_name_PCH,IXP_name_PDB,IXP_City,IXP_region_continent,Date_Creation_PDB,Date_Creation_PCH,Date_Update_PCH,Date_Update_IXPDB,IXP_Website,IXP_Url_Stats,IXP_Url_Stats_PCH
BR,154,19,176,Belo Horizonte (MG) (IX.br - Belo Horizonte (MG)),Ponto de Troca de Tráfego do Belo Horizonte,IX.br (PTT.br) Belo Horizonte,Belo Horizonte/MG,South America,2010-12-11T00:00:00Z,20100100,2019/7/28,2019-06-17T06:54:32Z,http://ix.br,http://ix.br/trafego/agregado/mg,['http://old.ix.br/stats/bbaec3801638d06029a23d912c2a2e3c/mg/images/pix/agregado_bps-daily.png']
BR,159,415,177,Rio de Janeiro (RJ) (IX.br - Rio de Janeiro (RJ)),Ponto de Troca de Tráfego do Rio de Janeiro,IX.br (PTT.br) Rio de Janeiro,Rio de Janeiro/RJ,South America,2010-12-11T00:00:00Z,20100000,2019/7/28,2019-06-17T20:23:47Z,http://ix.br/,http://ix.br/trafego/agregado/rj,"['http://old.ix.br/stats/b7fb718114f447c323641f962a7be869/rj/images/pix/agregado_bps-daily.png', 'http://old.ix.br/images/pix/agregado-bps6_bps-daily1_rj.png', 'http://old.ix.br/stats/b7fb718114f447c323641f962a7be869/rj/images/pix/agregado_bps-daily.png', 'http://old.ix.br/images/pix/agregado-bps6_bps-daily1_rj.png']"
BR,155,20,178,Brasília (DF) (IX.br -  Brasília (DF)),Ponto de Troca de Tráfego do Brasília,IX.br (PTT.br) Brasília,Brasília/DF,South America,2010-12-11T00:00:00Z,20090000,2019/7/28,2019-06-17T14:14:51Z,http://ix.br,http://ix.br/trafego/agregado/df,['http://old.ix.br/stats/297842eef685fa1b41fa156842cdf32c/df/images/pix/agregado_bps-daily.png']
BR,214,1088,314,Londrina (LDA) (IX.br - Londrina (LDA)),Ponto de Troca de Trafego do Londrina,IX.br (PTT.br) Londrina,Londrina/PR,South America,2010-07-29T00:00:00Z,20090215,2019/7/28,2019-06-17T20:24:40Z,http://ix.br,http://ix.br/trafego/agregado/lda,"['http://old.ix.br/stats/7137e5d6e862f9e5d47b6eb3c6693922/lda/images/pix/agregado_bps-daily.png', 'http://old.ix.br/stats/7137e5d6e862f9e5d47b6eb3c6693922/lda/images/pix/agregado_bps-daily.png']"
BR,262,1199,415,Campinas (CAS) (IX.br - Campinas (CAS)),Ponto de Troca de Trafego do Campinas,IX.br (PTT.br) Campinas,Campinas/SP,South America,2010-07-31T00:00:00Z,20091130,2019/7/28,2019-06-17T20:25:16Z,http://ix.br,http://ix.br/trafego/agregado/cas,['http://old.ix.br/stats/64d04c470b3b2cfd6a8baaa2326ddefa/cas/images/pix/agregado_bps-daily.png']
BR,160,1018,556,Salvador (BA) (IX.br - Salvador (BA)),Ponto de Troca de Trafego do Salvador,IX.br (PTT.br) Salvador,Salvador/BA,South America,2012-01-16T00:00:00Z,20080000,2019/7/28,2019-06-18T08:42:23Z,http://ix.br,http://ix.br/trafego/agregado/ba,['http://old.ix.br/stats/fd6bf1772c30a428a00c015b76c83d65/ba/images/pix/agregado_bps-daily.png']
BR,376,1441,558,Caxias do Sul (CXJ) (IX.br - Caxias do Sul (CXJ)),Ponto de Troca de Trafego do Caxias do Sul,IX.br (PTT.br) Caxias do Sul,Caxias do Sul/RS,South America,2012-01-24T00:00:00Z,20130600,2019/7/28,2019-06-17T15:03:38Z,http://ix.br,http://ix.br/trafego/agregado/cxj,['http://old.ix.br/stats/1ca8748e6672014e5862c1eda1e19c97/cxj/images/pix/agregado_bps-daily.png']
BR,284,1276,575,Goi??nia (GYN) (IX.br - Goi??nia (GYN)),Ponto de Troca de Trafego do Goi??nia,IX.br (PTT.br) Goi??nia,Goi??nia/GO,South America,2012-03-25T00:00:00Z,20101020,2019/7/28,2019-06-17T20:26:59Z,http://ix.br,http://ix.br/trafego/agregado/gyn,['http://old.ix.br/stats/e1100a9487a40dac85dc59754ba070e8/gyn/images/pix/agregado_bps-daily.png']
BR,283,1275,603,Campina Grande (CPV) (IX.br - Campina Grande (CPV)),Ponto de Troca de Trafego do Campina Grande,IX.br (PTT.br) Campina Grande,Campina Grande/PB,South America,2012-07-30T00:00:00Z,20100928,2019/7/28,2019-06-17T20:26:20Z,http://ix.br,http://ix.br/trafego/agregado/cpv,['http://old.ix.br/stats/56bd40ebacb261ea9079e570301057b6/cpv/images/pix/agregado_bps-daily.png']
BR,289,1444,638,S??o José dos Campos (SJC) (IX.br - S??o José dos Campos (SJC)),Ponto de Troca de Trafego do S??o José dos Campos,IX.br (PTT.br) S??o José dos Campos,Sao José dos Campos/SP,South America,2012-12-17T00:00:00Z,20110000,2019/7/28,2019-06-17T14:58:12Z,http://ix.br,http://ix.br/trafego/agregado/sjc,['http://old.ix.br/stats/e3012aaf82b9f4310854c5e54aa02512/sjc/images/pix/agregado_bps-daily.png']
BR,264,1200,705,Recife (PE) (IX.br - Recife (PE)),Ponto de Troca de Trafego do Recife,IX.br (PTT.br) Recife,Recife/PE,South America,2013-06-15T00:00:00Z,20091201,2019/7/28,2019-06-17T20:25:51Z,http://ix.br,http://ix.br/trafego/agregado/pe,"['http://old.ix.br/stats/f4a27f4bb8f3c1600fa87f7ba51f95d5/pe/images/pix/agregado_bps-daily.png', 'http://old.ix.br/stats/f4a27f4bb8f3c1600fa87f7ba51f95d5/pe/images/pix/agregado_bps-daily.png']"
BR,377,1446,706,Vitória (VIX) (IX.br -  Vitória (VIX)),Ponto de Troca de Trafego do Vitória,IX.br (PTT.br) Vitória,Vitória/ES,South America,2013-06-15T00:00:00Z,20120000,2019/7/28,2019-06-17T20:28:15Z,http://ix.br,http://ix.br/trafego/agregado/vix,"['http://old.ix.br/stats/92d46ba66e511a9ce784d1dab41911f7/vix/images/pix/agregado_bps-daily.png', 'http://old.ix.br/stats/92d46ba66e511a9ce784d1dab41911f7/vix/images/pix/agregado_bps-daily.png']"
BR,375,1442,707,Manaus (MAO) (IX.br - Manaus (MAO)),Ponto de Troca de Trafego do Manaus,IX.br (PTT.br) Manaus,Manaus/AM,South America,2013-06-15T00:00:00Z,20130100,2019/7/28,2019-06-17T08:51:50Z,http://ix.br,http://ix.br/trafego/agregado/mao,['http://old.ix.br/stats/95cde10d825361b3d70a5973ed4a6c91/mao/images/pix/agregado_bps-daily.png']
BR,374,1445,709,S??o José do Rio Preto (SJP) (IX.br - S??o José do Rio Preto (SJP)),Ponto de Troca de Trafego do S??o José do Rio Preto,IX.br (PTT.br) S??o José do Rio Preto,S??o José do Rio Preto/SP,South America,2013-06-15T00:00:00Z,20130100,2019/7/28,2019-06-18T12:04:56Z,http://ix.br,http://ix.br/trafego/agregado/sjp,['http://old.ix.br/stats/8ae6bb843462f9afeaad741bc2119183/sjp/images/pix/agregado_bps-daily.png']
BR,263,1089,710,Fortaleza (CE) (IX.br - Fortaleza (CE)),Ponto de Troca de Trafego do Fortaleza,IX.br (PTT.br) Fortaleza,Fortaleza/CE,South America,2013-06-16T00:00:00Z,20081001,2019/7/28,2019-06-17T14:41:55Z,http://ix.br,http://ix.br/trafego/agregado/ce,"['http://old.ix.br/stats/dd851cb5bcb8b5ed4ee7231a0cc6a5ec/ce/images/pix/agregado_bps-daily.png', 'http://old.ix.br/stats/dd851cb5bcb8b5ed4ee7231a0cc6a5ec/ce/images/pix/agregado_bps-daily.png']"
